q_deg,input_torque_Nm,input_torque_mNm,link 1_Nm,link 2_Nm,link 3_Nm,joint R12_Nm,joint R23_Nm,joint T3_Nm,rod P0-B2_Nm,rod A1-C3_Nm,TCP payload_Nm
61.6,0.00107526239608,1.07526239608,-0.000461255273841,-0.000261198463139,0.000820857485805,-0.000553506328609,0.000161708633901,0.00148000633771,-5.04266638037e-05,-6.0923331947e-05,0
61.7,0.00109823409274,1.09823409274,-0.000459744134618,-0.000257213390742,0.000825491440664,-0.000551692961542,0.000165872875428,0.0014851100059,-5.01842867325e-05,-5.94054556189e-05,0
61.8,0.00112112080257,1.12112080257,-0.000458231594934,-0.000253234935591,0.000830099062883,-0.000549877913921,0.000170025510535,0.00149017261523,-4.99419917906e-05,-5.78899498455e-05,0
61.9,0.00114392242063,1.14392242063,-0.000456717659398,-0.000249263117599,0.000834680333861,-0.000548061191277,0.000174166514879,0.00149519415284,-4.96997784244e-05,-5.63768342534e-05,0
62,0.00116663884363,1.16663884363,-0.00045520233262,-0.000245297956607,0.000839235235508,-0.000546242799144,0.000178295864233,0.00150017460678,-4.9457646077e-05,-5.48661284447e-05,0
62.1,0.00118926996988,1.18926996988,-0.000453685619217,-0.000241339472383,0.000843763750242,-0.000544422743061,0.000182413534486,0.001505113966,-4.92155941887e-05,-5.33578519973e-05,0
62.2,0.00121181569933,1.21181569933,-0.000452167523809,-0.000237387684619,0.000848265860997,-0.000542601028571,0.000186519501643,0.00151001222035,-4.89736221965e-05,-5.18520244644e-05,0
62.3,0.00123427593355,1.23427593355,-0.000450648051021,-0.000233442612937,0.000852741551214,-0.000540777661225,0.000190613741819,0.00151486936061,-4.87317295344e-05,-5.03486653737e-05,0
62.4,0.00125665057575,1.25665057575,-0.00044912720548,-0.000229504276884,0.000857190804849,-0.000538952646576,0.00019469623125,0.00151968537845,-4.84899156336e-05,-4.88477942279e-05,0
62.5,0.00127893953077,1.27893953077,-0.00044760499182,-0.000225572695931,0.000861613606378,-0.000537125990184,0.000198766946287,0.00152446026647,-4.82481799219e-05,-4.73494305034e-05,0
62.6,0.0013011427051,1.3011427051,-0.000446081414677,-0.000221647889477,0.000866009940782,-0.000535297697613,0.000202825863397,0.00152919401817,-4.8006521824e-05,-4.58535936506e-05,0
62.7,0.00132326000687,1.32326000687,-0.000444556478693,-0.000217729876846,0.000870379793564,-0.000533467774432,0.000206872959163,0.00153388662796,-4.77649407618e-05,-4.43603030932e-05,0
62.8,0.00134529134583,1.34529134583,-0.000443030188513,-0.000213818677285,0.000874723150741,-0.000531636226216,0.000210908210288,0.00153853809119,-4.75234361539e-05,-4.28695782279e-05,0
62.9,0.0013672366334,1.3672366334,-0.000441502548786,-0.000209914309969,0.000879039998847,-0.000529803058544,0.00021493159359,0.00154314840411,-4.72820074158e-05,-4.13814384243e-05,0
63,0.00138909578266,1.38909578266,-0.000439973564166,-0.000206016793996,0.000883330324934,-0.000527968277,0.000218943086005,0.00154771756386,-4.70406539599e-05,-3.98959030244e-05,0
63.1,0.00141086870831,1.41086870831,-0.00043844323931,-0.000202126148388,0.000887594116573,-0.000526131887172,0.00022294266459,0.00155224556856,-4.67993751954e-05,-3.84129913417e-05,0
63.2,0.00143255532675,1.43255532675,-0.00043691157888,-0.000198242392091,0.000891831361854,-0.000524293894656,0.000226930306519,0.00155673241719,-4.65581705285e-05,-3.69327226617e-05,0
63.3,0.00145415555598,1.45415555598,-0.000435378587542,-0.000194365543976,0.000896042049385,-0.00052245430505,0.000230905989086,0.00156117810968,-4.63170393622e-05,-3.54551162409e-05,0
63.4,0.00147566931574,1.47566931574,-0.000433844269964,-0.000190495622835,0.000900226168299,-0.000520613123957,0.000234869689705,0.00156558264689,-4.60759810963e-05,-3.39801913067e-05,0
63.5,0.00149709652736,1.49709652736,-0.000432308630822,-0.000186632647386,0.000904383708246,-0.000518770356987,0.000238821385908,0.00156994603058,-4.58349951276e-05,-3.2507967057e-05,0
63.6,0.00151843711388,1.51843711388,-0.000430771674793,-0.000182776636268,0.000908514659401,-0.000516926009752,0.00024276105535,0.00157426826345,-4.55940808494e-05,-3.10384626597e-05,0
63.7,0.00153969100001,1.53969100001,-0.000429233406559,-0.000178927608042,0.000912619012463,-0.000515080087871,0.000246688675808,0.00157854934912,-4.53532376522e-05,-2.95716972523e-05,0
63.8,0.00156085811212,1.56085811212,-0.000427693830805,-0.000175085581193,0.000916696758651,-0.000513232596966,0.000250604225177,0.00158278929212,-4.5112464923e-05,-2.81076899419e-05,0
63.9,0.00158193837827,1.58193837827,-0.000426152952222,-0.000171250574125,0.000920747889712,-0.000511383542666,0.000254507681478,0.00158698809795,-4.48717620459e-05,-2.66464598042e-05,0
64,0.0016029317282,1.6029317282,-0.000424610775503,-0.000167422605168,0.00092477239792,-0.000509532930603,0.000258399022851,0.00159114577299,-4.46311284016e-05,-2.51880258835e-05,0
64.1,0.00162383809332,1.62383809332,-0.000423067305345,-0.000163601692569,0.000928770276069,-0.000507680766414,0.000262278227561,0.00159526232458,-4.43905633676e-05,-2.37324071923e-05,0
64.2,0.00164465740674,1.64465740674,-0.000421522546452,-0.000159787854497,0.000932741517487,-0.000505827055742,0.000266145273997,0.00159933776098,-4.41500663182e-05,-2.22796227108e-05,0
64.3,0.00166538960326,1.66538960326,-0.000419976503527,-0.000155981109042,0.000936686116024,-0.000503971804233,0.000270000140669,0.00160337209138,-4.39096366246e-05,-2.08296913867e-05,0
64.4,0.00168603461936,1.68603461936,-0.000418429181282,-0.000152181474215,0.000940604066062,-0.000502115017538,0.000273842806215,0.00160736532591,-4.36692736545e-05,-1.93826321342e-05,0
64.5,0.00170659239324,1.70659239324,-0.000416880584428,-0.000148388967945,0.000944495362512,-0.000500256701314,0.000277673249397,0.00161131747563,-4.34289767726e-05,-1.79384638345e-05,0
64.6,0.00172706286479,1.72706286479,-0.000415330717684,-0.00014460360808,0.000948360000816,-0.000498396861221,0.000281491449101,0.00161522855253,-4.31887453402e-05,-1.64972053343e-05,0
64.7,0.00174744597559,1.74744597559,-0.000413779585771,-0.000140825412389,0.000952197976945,-0.000496535502925,0.000285297384341,0.00161909856955,-4.29485787154e-05,-1.50588754469e-05,0
64.8,0.00176774166893,1.76774166893,-0.000412227193413,-0.00013705439856,0.000956009287401,-0.000494672632095,0.000289091034256,0.00162292754055,-4.2708476253e-05,-1.36234929502e-05,0
64.9,0.00178794988983,1.78794988983,-0.00041067354534,-0.000133290584196,0.000959793929222,-0.000492808254407,0.000292872378114,0.00162671548033,-4.24684373046e-05,-1.2191076587e-05,0
65,0.00180807058501,1.80807058501,-0.000409118646283,-0.00012953398682,0.000963551899979,-0.00049094237554,0.00029664139531,0.00163046240465,-4.22284612184e-05,-1.07616450647e-05,0
65.1,0.00182810370289,1.82810370289,-0.000407562500981,-0.000125784623873,0.000967283197773,-0.000489075001177,0.000300398065367,0.00163416833018,-4.19885473394e-05,-9.33521705515e-06,0
65.2,0.00184804919364,1.84804919364,-0.000406005114172,-0.000122042512714,0.000970987821244,-0.000487206137007,0.000304142367936,0.00163783327455,-4.17486950091e-05,-7.91181119308e-06,0
65.3,0.00186790700913,1.86790700913,-0.000404446490602,-0.000118307670613,0.00097466576957,-0.000485335788722,0.000307874282802,0.00164145725634,-4.1508903566e-05,-6.49144607665e-06,0
65.4,0.00188767710296,1.88767710296,-0.000402886635017,-0.000114580114765,0.000978317042458,-0.00048346396202,0.000311593789873,0.00164504029504,-4.12691723451e-05,-5.07414026713e-06,0
65.5,0.00190735943047,1.90735943047,-0.00040132555217,-0.000110859862273,0.00098194164016,-0.000481590662604,0.000315300869194,0.00164858241113,-4.1029500678e-05,-3.65991228768e-06,0
65.6,0.00192695394872,1.92695394872,-0.000399763246815,-0.000107146930159,0.000985539563464,-0.000479715896178,0.000318995500939,0.00165208362599,-4.0789887893e-05,-2.24878062341e-06,0
65.7,0.00194646061652,1.94646061652,-0.000398199723712,-0.000103441335361,0.000989110813695,-0.000477839668455,0.000322677665413,0.00165554396198,-4.05503333152e-05,-8.4076372095e-07,0
65.8,0.00196587939441,1.96587939441,-0.000396634987624,-9.97430947292e-05,0.000992655392721,-0.000475961985149,0.000326347343055,0.00165896344239,-4.03108362663e-05,5.64120012037e-07,0
65.9,0.00198521024467,1.98521024467,-0.000395069043317,-9.60522250282e-05,0.000996173302949,-0.00047408285198,0.000330004514438,0.00166234209146,-4.00713960645e-05,1.96585220755e-06,0
66,0.00200445313133,2.00445313133,-0.000393501895561,-9.23687429373e-05,0.00099966454733,-0.000472202274673,0.000333649160268,0.00166567993439,-3.98320120247e-05,3.36441453733e-06,0
66.1,0.00202360802019,2.02360802019,-0.00039193354913,-8.86926650482e-05,0.00100312912936,-0.000470320258956,0.000337281261384,0.00166897699733,-3.95926834584e-05,4.75978871356e-06,0
66.2,0.00204267487877,2.04267487877,-0.000390364008802,-8.50240078654e-05,0.00100656705306,-0.000468436810562,0.000340900798764,0.00167223330736,-3.93534096738e-05,6.15195648923e-06,0
66.3,0.00206165367637,2.06165367637,-0.000388793279357,-8.13627878061e-05,0.00100997832302,-0.000466551935228,0.000344507753519,0.00167544889253,-3.91141899756e-05,7.54089965846e-06,0
66.4,0.00208054438404,2.08054438404,-0.00038722136558,-7.77090211986e-05,0.00101336294437,-0.000464665638696,0.000348102106898,0.00167862378185,-3.88750236653e-05,8.92660005761e-06,0
66.5,0.00209934697461,2.09934697461,-0.00038564827226,-7.40627242821e-05,0.00101672092278,-0.000462777926712,0.000351683840289,0.00168175800527,-3.86359100406e-05,1.03090395648e-05,0
66.6,0.00211806142266,2.11806142266,-0.000384074004188,-7.04239132079e-05,0.00102005226446,-0.000460888805026,0.000355252935214,0.00168485159371,-3.83968483962e-05,1.16882001009e-05,0
66.7,0.00213668770456,2.13668770456,-0.000382498566161,-6.67926040364e-05,0.00102335697618,-0.000458998279393,0.000358809373338,0.00168790457902,-3.81578380232e-05,1.30640636303e-05,0
66.8,0.00215522579843,2.15522579843,-0.000380921962976,-6.31688127378e-05,0.00102663506525,-0.000457106355571,0.000362353136464,0.00169091699404,-3.79188782091e-05,1.44366121606e-05,0
66.9,0.00217367568419,2.17367568419,-0.000379344199437,-5.95525551921e-05,0.00102988653955,-0.000455213039324,0.000365884206536,0.00169388887255,-3.76799682383e-05,1.58058277438e-05,0
67,0.00219203734354,2.19203734354,-0.00037776528035,-5.59438471875e-05,0.00103311140747,-0.00045331833642,0.000369402565638,0.0016968202493,-3.74411073914e-05,1.71716924766e-05,0
67.1,0.00221031075996,2.21031075996,-0.000376185210524,-5.23427044203e-05,0.00103630967799,-0.000451422252629,0.000372908195998,0.00169971115999,-3.72022949458e-05,1.85341885007e-05,0
67.2,0.00222849591873,2.22849591873,-0.000374603994773,-4.87491424946e-05,0.00103948136063,-0.000449524793727,0.000376401079985,0.00170256164128,-3.69635301754e-05,1.98932980033e-05,0
67.3,0.00224659280692,2.24659280692,-0.000373021637913,-4.51631769214e-05,0.00104262646546,-0.000447625965495,0.000379881200113,0.00170537173081,-3.67248123504e-05,2.12490032182e-05,0
67.4,0.00226460141338,2.26460141338,-0.000371438144764,-4.15848231184e-05,0.0010457450031,-0.000445725773717,0.000383348539039,0.00170814146716,-3.64861407379e-05,2.26012864252e-05,0
67.5,0.0022825217288,2.2825217288,-0.000369853520151,-3.80140964094e-05,0.00104883698473,-0.000443824224181,0.000386803079567,0.00171087088989,-3.62475146012e-05,2.39501299516e-05,0
67.6,0.00230035374564,2.30035374564,-0.000368267768899,-3.44510120224e-05,0.00105190242209,-0.000441921322679,0.000390244804646,0.00171356003954,-3.60089332002e-05,2.52955161726e-05,0
67.7,0.00231809745819,2.31809745819,-0.00036668089584,-3.08955850918e-05,0.00105494132747,-0.000440017075009,0.000393673697371,0.00171620895757,-3.57703957914e-05,2.66374275109e-05,0
67.8,0.00233575286255,2.33575286255,-0.000365092905808,-2.73478306549e-05,0.00105795371372,-0.000438111486969,0.000397089740987,0.00171881768646,-3.55319016277e-05,2.79758464386e-05,0
67.9,0.00235331995662,2.35331995662,-0.000363503803639,-2.3807763653e-05,0.00106093959425,-0.000436204564367,0.000400492918887,0.00172138626962,-3.52934499585e-05,2.93107554767e-05,0
68,0.00237079874015,2.37079874015,-0.000361913594174,-2.02753989312e-05,0.00106389898303,-0.000434296313009,0.000403883214612,0.00172391475146,-3.50550400296e-05,3.06421371958e-05,0
68.1,0.0023881892147,2.3881892147,-0.000360322282258,-1.67507512359e-05,0.00106683189459,-0.00043238673871,0.000407260611856,0.00172640317732,-3.48166710834e-05,3.19699742172e-05,0
68.2,0.00240549138366,2.40549138366,-0.000358729872738,-1.32338352151e-05,0.00106973834401,-0.000430475847286,0.000410625094463,0.00172885159356,-3.45783423588e-05,3.32942492127e-05,0
68.3,0.00242270525224,2.42270525224,-0.000357136370464,-9.72466541826e-06,0.00107261834696,-0.000428563644557,0.00041397664643,0.00173126004748,-3.43400530909e-05,3.46149449057e-05,0
68.4,0.00243983082753,2.43983082753,-0.000355541780292,-6.22325629573e-06,0.00107547191963,-0.00042665013635,0.000417315251906,0.00173362858736,-3.41018025116e-05,3.59320440715e-05,0
68.5,0.0024568681184,2.4568681184,-0.000353946107077,-2.72962219794e-06,0.00107829907883,-0.000424735328492,0.000420640895195,0.00173595726246,-3.38635898491e-05,3.72455295376e-05,0
68.6,0.00247381713563,2.47381713563,-0.00035234935568,7.56222627074e-07,0.00108109984188,-0.000422819226817,0.000423953560757,0.001738246123,-3.36254143279e-05,3.85553841852e-05,0
68.7,0.0024906778918,2.4906778918,-0.000350751530967,4.23426403118e-06,0.00108387422671,-0.000420901837161,0.000427253233207,0.0017404952202,-3.33872751692e-05,3.98615909485e-05,0
68.8,0.00250745040136,2.50745040136,-0.000349152637804,7.70448796883e-06,0.00108662225178,-0.000418983165365,0.000430539897318,0.00174270460624,-3.31491715904e-05,4.1164132816e-05,0
68.9,0.00252413468063,2.52413468063,-0.000347552681061,1.11668804978e-05,0.00108934393615,-0.000417063217273,0.00043381353802,0.00174487433427,-3.29111028055e-05,4.24629928314e-05,0
69,0.00254073074778,2.54073074778,-0.000345951665612,1.4621427779e-05,0.00109203929943,-0.000415141998735,0.000437074140403,0.00174700445845,-3.26730680248e-05,4.37581540932e-05,0
69.1,0.00255723862286,2.55723862286,-0.000344349596335,1.80681160781e-05,0.00109470836181,-0.000413219515602,0.000440321689719,0.00174909503389,-3.24350664551e-05,4.50495997564e-05,0
69.2,0.00257365832776,2.57365832776,-0.000342746478109,2.15069317647e-05,0.00109735114404,-0.000411295773731,0.000443556171378,0.00175114611669,-3.21970972996e-05,4.6337313032e-05,0
69.3,0.00258998988628,2.58998988628,-0.000341142315818,2.49378613145e-05,0.00109996766745,-0.000409370778982,0.000446777570953,0.00175315776394,-3.19591597577e-05,4.76212771884e-05,0
69.4,0.00260623332409,2.60623332409,-0.000339537114348,2.83608913101e-05,0.00110255795394,-0.000407444537218,0.000449985874183,0.0017551300337,-3.17212530256e-05,4.89014755517e-05,0
69.5,0.00262238866873,2.62238866873,-0.00033793087859,3.17760084406e-05,0.00110512202599,-0.000405517054307,0.000453181066968,0.00175706298501,-3.14833762956e-05,5.01778915065e-05,0
69.6,0.00263845594964,2.63845594964,-0.000336323613435,3.51831995032e-05,0.00110765990665,-0.000403588336122,0.000456363135376,0.00175895667792,-3.12455287565e-05,5.1450508496e-05,0
69.7,0.00265443519814,2.65443519814,-0.00033471532378,3.85824514034e-05,0.00111017161954,-0.000401658388536,0.000459532065641,0.00176081117344,-3.10077095934e-05,5.27193100232e-05,0
69.8,0.00267032644748,2.67032644748,-0.000333106014524,4.19737511564e-05,0.00111265718887,-0.000399727217429,0.000462687844163,0.00176262653358,-3.07699179879e-05,5.39842796515e-05,0
69.9,0.00268612973277,2.68612973277,-0.000331495690569,4.53570858877e-05,0.00111511663942,-0.000397794828683,0.000465830457515,0.00176440282132,-3.05321531179e-05,5.52454010048e-05,0
70,0.00270184509106,2.70184509106,-0.000329884356822,4.87324428332e-05,0.00111754999654,-0.000395861228186,0.000468959892436,0.00176614010064,-3.02944141577e-05,5.65026577686e-05,0
70.1,0.00271747256128,2.71747256128,-0.000328272018189,5.20998093411e-05,0.00111995728618,-0.000393926421827,0.000472076135838,0.00176783843653,-3.0056700278e-05,5.77560336908e-05,0
70.2,0.00273301218431,2.73301218431,-0.000326658679583,5.5459172871e-05,0.00112233853486,-0.000391990415499,0.000475179174806,0.00176949789492,-2.98190106459e-05,5.90055125815e-05,0
70.3,0.00274846400291,2.74846400291,-0.000325044345917,5.88105209968e-05,0.00112469376968,-0.000390053215101,0.000478268996596,0.00177111854276,-2.95813444247e-05,6.02510783147e-05,0
70.4,0.0027638280618,2.7638280618,-0.000323429022111,6.21538414067e-05,0.00112702301833,-0.000388114826533,0.000481345588643,0.00177270044801,-2.93437007743e-05,6.14927148285e-05,0
70.5,0.0027791044076,2.7791044076,-0.000321812713083,6.54891219029e-05,0.00112932630907,-0.0003861752557,0.000484408938554,0.00177424367958,-2.91060788509e-05,6.27304061254e-05,0
70.6,0.0027942930889,2.7942930889,-0.000320195423758,6.88163504042e-05,0.00113160367076,-0.00038423450851,0.000487459034116,0.00177574830741,-2.88684778068e-05,6.39641362737e-05,0
70.7,0.00280939415618,2.80939415618,-0.000318577159062,7.21355149452e-05,0.00113385513285,-0.000382292590875,0.000490495863293,0.00177721440241,-2.86308967911e-05,6.51938894076e-05,0
70.8,0.0028244076619,2.8244076619,-0.000316957923925,7.54466036789e-05,0.00113608072536,-0.00038034950871,0.000493519414228,0.00177864203649,-2.83933349489e-05,6.64196497283e-05,0
70.9,0.00283933366046,2.83933366046,-0.000315337723279,7.87496048756e-05,0.00113828047891,-0.000378405267935,0.000496529675249,0.00178003128256,-2.81557914219e-05,6.76414015044e-05,0
71,0.00285417220821,2.85417220821,-0.00031371656206,8.20445069263e-05,0.0011404544247,-0.000376459874472,0.000499526634862,0.00178138221453,-2.79182653479e-05,6.8859129073e-05,0
71.1,0.00286892336345,2.86892336345,-0.000312094445206,8.53312983408e-05,0.00114260259453,-0.000374513334247,0.000502510281758,0.0017826949073,-2.76807558612e-05,7.00728168395e-05,0
71.2,0.00288358718645,2.88358718645,-0.000310471377658,8.86099677497e-05,0.00114472502079,-0.000372565653189,0.000505480604814,0.00178396943676,-2.74432620926e-05,7.12824492795e-05,0
71.3,0.00289816373943,2.89816373943,-0.00030884736436,9.18805039061e-05,0.00114682173645,-0.000370616837232,0.000508437593091,0.00178520587981,-2.72057831691e-05,7.24880109386e-05,0
71.4,0.00291265308663,2.91265308663,-0.00030722241026,9.51428956868e-05,0.0011488927751,-0.000368666892312,0.000511381235842,0.00178640431435,-2.6968318214e-05,7.36894864341e-05,0
71.5,0.00292705529421,2.92705529421,-0.000305596520307,9.83971320908e-05,0.00115093817089,-0.000366715824368,0.000514311522504,0.00178756481928,-2.67308663469e-05,7.48868604546e-05,0
71.6,0.00294137043033,2.94137043033,-0.000303969699454,0.000101643202242,0.0011529579586,-0.000364763639344,0.000517228442707,0.0017886874745,-2.64934266841e-05,7.60801177611e-05,0
71.7,0.00295559856515,2.95559856515,-0.000302341952656,0.00010488109539,0.00115495217358,-0.000362810343187,0.000520131986273,0.0017897723609,-2.62559983379e-05,7.72692431885e-05,0
71.8,0.00296973977082,2.96973977082,-0.000300713284873,0.000108110800912,0.0011569208518,-0.000360855941847,0.000523022143216,0.00179081956038,-2.60185804171e-05,7.84542216457e-05,0
71.9,0.00298379412146,2.98379412146,-0.000299083701064,0.000111332308312,0.0011588640298,-0.000358900441277,0.000525898903744,0.00179182915586,-2.57811720268e-05,7.96350381161e-05,0
72,0.00299776169323,2.99776169323,-0.000297453206195,0.000114545607221,0.00116078174475,-0.000356943847434,0.000528762258265,0.00179280123123,-2.55437722686e-05,8.0811677659e-05,0
72.1,0.00301164256426,3.01164256426,-0.000295821805232,0.000117750687401,0.0011626740344,-0.000354986166278,0.00053161219738,0.00179373587142,-2.53063802403e-05,8.19841254103e-05,0
72.2,0.00302543681472,3.02543681472,-0.000294189503144,0.000120947538745,0.00116454093711,-0.000353027403773,0.00053444871189,0.00179463316234,-2.50689950362e-05,8.31523665828e-05,0
72.3,0.00303914452677,3.03914452677,-0.000292556304904,0.000124136151276,0.00116638249185,-0.000351067565885,0.000537271792798,0.00179549319091,-2.48316157468e-05,8.43163864673e-05,0
72.4,0.00305276578462,3.05276578462,-0.000290922215487,0.00012731651515,0.00116819873819,-0.000349106658584,0.000540081431309,0.00179631604507,-2.45942414592e-05,8.5476170434e-05,0
72.5,0.00306630067449,3.06630067449,-0.00028928723987,0.000130488620657,0.00116998971629,-0.000347144687844,0.000542877618829,0.00179710181375,-2.43568712567e-05,8.66317039319e-05,0
72.6,0.00307974928462,3.07974928462,-0.000287651383034,0.00013365245822,0.00117175546693,-0.000345181659641,0.000545660346971,0.0017978505869,-2.41195042189e-05,8.77829724911e-05,0
72.7,0.00309311170532,3.09311170532,-0.000286014649962,0.0001368080184,0.00117349603151,-0.000343217579955,0.000548429607555,0.00179856245547,-2.38821394221e-05,8.89299617228e-05,0
72.8,0.00310638802891,3.10638802891,-0.00028437704564,0.000139955291892,0.00117521145202,-0.000341252454768,0.000551185392606,0.00179923751143,-2.36447759387e-05,9.00726573204e-05,0
72.9,0.00311957834979,3.11957834979,-0.000282738575056,0.000143094269531,0.00117690177105,-0.000339286290067,0.000553927694364,0.00179987584774,-2.34074128376e-05,9.12110450603e-05,0
73,0.00313268276436,3.13268276436,-0.000281099243202,0.000146224942288,0.00117856703183,-0.000337319091842,0.000556656505273,0.00180047755839,-2.31700491841e-05,9.23451108025e-05,0
73.1,0.00314570137114,3.14570137114,-0.00027945905507,0.000149347301276,0.00118020727819,-0.000335350866084,0.000559371817998,0.00180104273838,-2.29326840399e-05,9.34748404922e-05,0
73.2,0.00315863427067,3.15863427067,-0.000277818015657,0.000152461337748,0.00118182255456,-0.000333381618789,0.000562073625411,0.00180157148371,-2.26953164631e-05,9.46002201596e-05,0
73.3,0.00317148156557,3.17148156557,-0.000276176129963,0.000155567043099,0.00118341290599,-0.000331411355956,0.000564761920605,0.00180206389138,-2.24579455083e-05,9.57212359218e-05,0
73.4,0.00318424336055,3.18424336055,-0.000274533402988,0.000158664408869,0.00118497837817,-0.000329440083586,0.000567436696889,0.00180252005945,-2.22205702263e-05,9.68378739836e-05,0
73.5,0.00319691976237,3.19691976237,-0.000272889839737,0.000161753426738,0.00118651901736,-0.000327467807685,0.000570097947792,0.00180294008693,-2.19831896646e-05,9.79501206371e-05,0
73.6,0.0032095108799,3.2095108799,-0.000271245445217,0.000164834088535,0.00118803487048,-0.00032549453426,0.000572745667063,0.0018033240739,-2.17458028671e-05,9.90579622645e-05,0
73.7,0.00322201682407,3.22201682407,-0.000269600224435,0.000167906386234,0.00118952598504,-0.000323520269322,0.000575379848674,0.00180367212141,-2.15084088739e-05,0.000100161385338,0
73.8,0.00323443770794,3.23443770794,-0.000267954182405,0.000170970311958,0.00119099240919,-0.000321545018886,0.000578000486822,0.00180398433156,-2.12710067217e-05,0.00010126037642,0
73.9,0.00324677364664,3.24677364664,-0.000266307324139,0.000174025857976,0.00119243419168,-0.000319568788967,0.000580607575931,0.00180426080743,-2.10335954439e-05,0.000102354922165,0
74,0.00325902475742,3.25902475742,-0.000264659654656,0.00017707301671,0.0011938513819,-0.000317591585587,0.000583201110652,0.00180450165315,-2.07961740701e-05,0.000103445009323,0
74.1,0.00327119115964,3.27119115964,-0.000263011178973,0.000180111780731,0.00119524402985,-0.000315613414767,0.000585781085864,0.00180470697383,-2.05587416265e-05,0.000104530624734,0
74.2,0.00328327297478,3.28327297478,-0.000261361902112,0.000183142142764,0.00119661218615,-0.000313634282535,0.000588347496681,0.00180487687563,-2.03212971357e-05,0.000105611755335,0
74.3,0.00329527032643,3.29527032643,-0.000259711829098,0.000186164095686,0.00119795590207,-0.000311654194917,0.000590900338447,0.0018050114657,-2.00838396169e-05,0.00010668838816,0
74.4,0.00330718334031,3.30718334031,-0.000258060964956,0.00018917763253,0.00119927522948,-0.000309673157947,0.000593439606742,0.00180511085221,-1.98463680858e-05,0.000107760510336,0
74.5,0.00331901214428,3.31901214428,-0.000256409314716,0.000192182746484,0.00120057022088,-0.00030769117766,0.000595965297385,0.00180517514437,-1.96088815546e-05,0.000108828109092,0
74.6,0.00333075686833,3.33075686833,-0.000254756883409,0.000195179430893,0.00120184092941,-0.000305708260091,0.00059847740643,0.00180520445238,-1.93713790323e-05,0.000109891171753,0
74.7,0.0033424176446,3.3424176446,-0.000253103676068,0.000198167679261,0.00120308740882,-0.000303724411282,0.000600975930174,0.00180519888747,-1.9133859524e-05,0.000110949685745,0
74.8,0.00335399460737,3.35399460737,-0.00025144969773,0.000201147485253,0.00120430971352,-0.000301739637276,0.000603460865156,0.00180515856188,-1.88963220317e-05,0.000112003638595,0
74.9,0.00336548789307,3.36548789307,-0.000249794953432,0.000204118842693,0.00120550789852,-0.000299753944118,0.000605932208158,0.00180508358887,-1.8658765554e-05,0.000113053017932,0
75,0.00337689764031,3.37689764031,-0.000248139448215,0.000207081745567,0.00120668201947,-0.000297767337858,0.000608389956209,0.00180497408273,-1.8421189086e-05,0.000114097811488,0
75.1,0.00338822398984,3.38822398984,-0.000246483187123,0.000210036188026,0.00120783213267,-0.000295779824547,0.000610834106586,0.00180483015875,-1.81835916194e-05,0.000115138007097,0
75.2,0.0033994670846,3.3994670846,-0.0002448261752,0.000212982164384,0.00120895829503,-0.000293791410239,0.000613264656815,0.00180465193325,-1.79459721426e-05,0.000116173592702,0
75.3,0.0034106270697,3.4106270697,-0.000243168417494,0.000215919669123,0.00121006056412,-0.000291802100992,0.000615681604676,0.00180443952356,-1.77083296407e-05,0.000117204556348,0
75.4,0.00342170409242,3.42170409242,-0.000241509919054,0.00021884869689,0.00121113899812,-0.000289811902865,0.000618084948201,0.00180419304803,-1.74706630954e-05,0.000118230886191,0
75.5,0.00343269830223,3.43269830223,-0.000239850684934,0.000221769242504,0.00121219365586,-0.000287820821921,0.000620474685677,0.00180391262604,-1.72329714851e-05,0.000119252570492,0
75.6,0.00344360985079,3.44360985079,-0.000238190720187,0.00022468130095,0.0012132245968,-0.000285828864224,0.000622850815649,0.00180359837796,-1.69952537849e-05,0.000120269597624,0
75.7,0.00345443889197,3.45443889197,-0.00023653002987,0.000227584867386,0.00121423188107,-0.000283836035844,0.000625213336923,0.00180325042521,-1.67575089666e-05,0.00012128195607,0
75.8,0.00346518558184,3.46518558184,-0.000234868619041,0.000230479937145,0.00121521556939,-0.000281842342849,0.000627562248566,0.00180286889021,-1.6519735999e-05,0.000122289634424,0
75.9,0.00347585007866,3.47585007866,-0.000233206492761,0.00023336650573,0.00121617572315,-0.000279847791314,0.000629897549909,0.0018024538964,-1.62819338473e-05,0.000123292621395,0
76,0.00348643254292,3.48643254292,-0.000231543656095,0.000236244568822,0.00121711240439,-0.000277852387314,0.000632219240547,0.00180200556824,-1.60441014738e-05,0.000124290905802,0
76.1,0.00349693313732,3.49693313732,-0.000229880114106,0.000239114122278,0.00121802567578,-0.000275856136927,0.000634527320343,0.00180152403121,-1.58062378373e-05,0.000125284476583,0
76.2,0.00350735202677,3.50735202677,-0.000228215871862,0.000241975162131,0.00121891560061,-0.000273859046235,0.000636821789431,0.0018010094118,-1.55683418939e-05,0.000126273322791,0
76.3,0.00351768937844,3.51768937844,-0.000226550934434,0.000244827684597,0.00121978224286,-0.00027186112132,0.000639102648216,0.00180046183751,-1.5330412596e-05,0.000127257433597,0
76.4,0.00352794536171,3.52794536171,-0.000224885306891,0.000247671686073,0.00122062566713,-0.00026986236827,0.000641369897379,0.00179988143689,-1.50924488933e-05,0.00012823679829,0
