finger,q_deg,curl_progress,h_x_mm,h_y_mm,hand_mcp_x_mm,hand_mcp_y_mm,hand_pip_x_mm,hand_pip_y_mm,hand_dip_x_mm,hand_dip_y_mm,hand_tip_x_mm,hand_tip_y_mm,slot_start_x_mm,slot_start_y_mm,slot_end_x_mm,slot_end_y_mm,slider_x_mm,slider_y_mm,slider_translation_mm,slot_length_mm,rod_length_mm,rod_error_mm,mechanism_residual_mm
index,8.0,0.20512820512820512,88.62510229562267,-28.639826190280477,0.0,-1.0,39.458785584732546,-7.557761826881425,62.440693533600495,-17.398082300817233,84.36558562928283,-29.410538610527013,57.63571100971658,-26.168039139090165,79.56060310539893,-38.180495448799945,59.639491764702825,-27.26589306094594,2.28482396428857,25.000000000000004,29.018154836137576,0.0,5.800265370226043e-07
index,8.5,0.21794871794871795,87.61823414862405,-30.741552988173517,0.0,-1.0,39.38919773242717,-7.963555269813972,62.11497461646832,-18.381763609868468,83.65286391663392,-31.07504232318016,57.03766313114364,-26.996919329934713,78.57555243130925,-39.690198043246404,58.730396706807646,-27.994525862489354,1.9648322452504543,25.000000000000004,29.018154836137576,0.0,5.581453557113036e-07
index,9.0,0.23076923076923078,86.55978795219502,-32.806984259472166,0.0,-1.0,39.315436821417286,-8.368610964160464,61.77055423297857,-19.358046892951222,82.90030637157344,-32.71969254614625,56.425895971700555,-27.80994774838917,77.55564811029542,-41.1715934015842,57.83370934822764,-28.700194986482607,1.6656766337022328,25.000000000000004,29.018154836137576,0.0,5.376297309567235e-07
index,9.5,0.24358974358974358,85.45094156945696,-34.835280844016246,0.0,-1.0,39.237510666246706,-8.772885996602307,61.40761322811409,-20.326524055511772,82.10849432958967,-34.34342534012424,55.8008527142691,-28.60687649610201,76.50173381574469,-42.62377778071448,56.9493183085477,-29.384521118321956,1.3869767048185444,25.000000000000004,29.018154836137576,0.0,5.183308040557222e-07
index,10.0,0.2564102564102564,84.29285949772213,-36.82562484532446,0.0,-1.0,39.155427522742876,-9.176337536527557,61.02634206541934,-21.28679157702262,81.27803909014851,-35.94519420550079,55.16298101402808,-29.387470386914288,75.41467803875724,-44.04587301539246,56.07705160282115,-30.04908480396871,1.128387645337707,25.000000000000004,29.018154836137576,0.0,5.001225567013989e-07
index,10.5,0.2692307692307692,83.08669254441945,-38.77721940689101,0.0,-1.0,39.06919608714225,-9.57892284056855,60.62694070964186,-22.238450746106324,80.40958138638341,-37.52397094840663,54.512732628721736,-30.151507016802945,74.29537330546329,-45.43702721910325,55.21667464474122,-30.69542428664268,0.8895956150675874,25.000000000000004,29.018154836137576,0.0,4.82898283138411e-07
index,11.0,0.28205128205128205,81.83357741782531,-40.6892882324199,0.0,-1.0,38.97882549516891,-9.980599257130333,60.209618503534415,-23.18110789263141,79.50379082938728,-39.078746530501284,53.85056304838646,-30.898776822972557,73.14473537423933,-46.79641546084243,54.36788907607906,-31.32503310944729,0.6703138374578248,25.000000000000004,29.018154836137576,0.0,4.6656775154474417e-07
index,11.5,0.2948717948717949,80.53463626181913,-42.561074870317526,0.0,-1.0,38.884325321066754,-10.38132423090934,59.7745940388965,-24.11437461663442,78.561365327609,-40.608531901734125,53.17693112485662,-31.629083132119423,71.96370241356911,-48.12324041721912,53.530332315874034,-31.939357566177446,0.4702793066280449,25.000000000000004,29.018154836137576,0.0,4.5105469581585567e-07
index,12.0,0.3076923076923077,79.19097615948074,-44.39184178070878,0.0,-1.0,38.78570557658511,-10.7810553074019,59.32209502193665,-25.037868013924133,77.58303048187923,-42.112358815345175,52.49229870136823,-32.342242197901165,70.75323416131081,-49.41673299932221,52.70357773807503,-32.53979406903596,0.2892500183934589,25.000000000000004,29.018154836137576,0.0,4.362948615721507e-07
index,12.5,0.32051282051282054,77.80368862653289,-46.180869201281205,0.0,-1.0,38.682976709918066,-11.179750137402028,58.852358133041434,-25.951210898226122,76.56953895661319,-43.58928062438554,51.797130242577666,-33.03808322765482,69.51431106614942,-50.67615295381424,51.88713539850131,-33.12768649082088,0.1270026490386863,25.000000000000004,29.018154836137576,0.0,4.222342475657115e-07
