finger,q_deg,curl_progress,h_x_mm,h_y_mm,hand_mcp_x_mm,hand_mcp_y_mm,hand_pip_x_mm,hand_pip_y_mm,hand_dip_x_mm,hand_dip_y_mm,hand_tip_x_mm,hand_tip_y_mm,distal_start_x_mm,distal_start_y_mm,distal_end_x_mm,distal_end_y_mm,r4_x_mm,r4_y_mm,rod_length_mm,rod_error_mm,perpendicular_deviation_deg,mechanism_residual_mm
little,12.0,0.183206106870229,93.91229683461947,-15.976355122639719,0.0,-2.0,33.26827765198701,-9.015817990106456,54.885397095387845,-16.870762100012136,75.52261017348454,-27.024846813526928,54.885397095387845,-16.870762100012136,75.52261017348454,-27.024846813526928,65.20400363443619,-21.947804456769532,28.0,1.32276087986547,52.05130526399776,1.628571766332243e-08
little,12.5,0.19083969465648856,93.61269894275216,-17.056769241690255,0.0,-2.0,33.20627372440061,-9.303655614839851,54.70704664170658,-17.47168866805665,75.1470697690337,-28.017088354855268,54.70704664170658,-17.47168866805665,75.1470697690337,-28.017088354855268,64.92705820537014,-22.74438851145596,28.0,1.2440591825410046,51.49510675460737,1.6513318712441105e-08
little,13.0,0.1984732824427481,93.29931176725853,-18.13358228486253,0.0,-2.0,33.14177947033437,-9.590945497085537,54.52167154767104,-18.070344931092443,74.757085603045,-29.00323192436069,54.52167154767104,-18.070344931092443,74.757085603045,-29.00323192436069,64.63937857535802,-23.536788427726567,28.0,1.1648145405809842,50.94176418283789,1.6754057696743985e-08
little,13.5,0.20610687022900764,92.97216798548709,-19.206597527459902,0.0,-2.0,33.074799726577574,-9.877666091348623,54.32930214272009,-18.6666436793387,74.3527622719721,-29.983049665881218,54.32930214272009,-18.6666436793387,74.3527622719721,-29.983049665881218,64.34103220734609,-24.324846672609958,28.0,1.0850203757565708,50.39129010593902,1.700858121012061e-08
little,14.0,0.21374045801526717,92.63130295644049,-20.275619062395002,0.0,-2.0,33.00533951632045,-10.163795894828331,54.129969893562176,-19.26049812282919,73.93420817550209,-30.956315583449264,54.129969893562176,-19.26049812282919,73.93420817550209,-30.956315583449264,64.03208903453213,-25.10840685313923,28.0,1.0046698788564612,49.843698505196556,1.7277564268169954e-08
little,14.5,0.22137404580152673,92.27675466631314,-21.34045185115124,0.0,-2.0,32.93340404877743,-10.449313449030644,53.923707398221914,-19.851821906793376,73.50153548267778,-31.922805607200367,53.923707398221914,-19.851821906793376,73.50153548267778,-31.922805607200367,63.71262144044985,-25.88731375699687,28.0,0.9237559825085171,49.29900484401135,1.7561774257046636e-08
little,15.0,0.22900763358778625,91.90856367172955,-22.40090177217268,0.0,-2.0,32.85899871879654,-10.734197341377572,53.71054837987337,-20.440529126951695,73.05486009684893,-32.882297658654984,53.71054837987337,-20.440529126951695,73.05486009684893,-32.882297658654984,63.38270423836115,-26.66141339280334,28.0,0.8422713336141747,48.75722612704908,1.7861964352050563e-08
little,15.5,0.2366412213740458,91.52677304074581,-23.45677566660118,0.0,-2.0,32.782129106454754,-11.018426206813023,53.49052768046133,-21.02653434472214,72.59430161946464,-33.834571715352254,53.49052768046133,-21.02653434472214,72.59430161946464,-33.834571715352254,63.042414649962986,-27.430553030037196,28.0,0.7602082653918956,48.218380960611405,1.817895167732786e-08
little,16.0,0.24427480916030533,91.13142829167441,-24.50788138128144,0.0,-2.0,32.70280097663953,-11.301978729405084,53.26368125411166,-21.609752602335057,72.11998331271857,-34.77940987481473,53.26368125411166,-21.609752602335057,72.11998331271857,-34.77940987481473,62.69183228341512,-28.194581238574894,28.0,0.6775587690229585,47.682489614388835,1.8513553357024648e-08
little,16.5,0.25190839694656486,90.72257732979133,-25.554027808958836,0.0,-2.0,32.62102027861648,-11.584833643944615,53.03004616033245,-22.190099437853203,71.6320320610597,-35.71659641782345,53.03004616033245,-22.190099437853203,71.6320320610597,-35.71659641782345,62.331039110696075,-28.95334792783833,28.0,0.594314464889095,47.14957408477237,1.8866735729261563e-08
little,17.0,0.2595419847328244,90.30027038198278,-26.59502492559262,0.0,-2.0,32.53679314558318,-11.866969737540051,52.789660557006926,-22.767490900094167,71.13057833158163,-36.645917870982814,52.789660557006926,-22.767490900094167,71.13057833158163,-36.645917870982814,61.96011944429428,-29.70670438553849,28.0,0.5104665733904774,46.61965815990638,1.923942960502245e-08
little,17.5,0.26717557251908397,89.86455992938588,-27.630683824712396,0.0,-2.0,32.45012589420924,-12.148365851208291,52.54256369317977,-23.34184356345216,70.61575613330328,-37.567163068555104,52.54256369317977,-23.34184356345216,70.61575613330328,-37.567163068555104,61.579159913241526,-30.45450331600363,28.0,0.42600588532787853,46.09276748668636,1.9632622638710018e-08
little,18.0,0.2748091603053435,89.41550063807583,-28.66081674874391,0.0,-2.0,32.36102502416255,-12.42900088146151,52.288795901638295,-23.91307454261631,70.08770297535504,-38.48012321354467,52.288795901638295,-23.91307454261631,70.08770297535504,-38.48012321354467,61.18824943849667,-31.196598878080493,28.0,0.34092273183083677,45.56892963991518,2.004738774985526e-08
little,18.5,0.2824427480916031,88.9531492878483,-29.68523711723201,0.0,-2.0,32.26949721762184,-12.708853781889838,52.028398591289886,-24.481101507182537,69.54655982408413,-39.38459193801198,52.028398591289886,-24.481101507182537,69.54655982408413,-39.38459193801198,60.78747920768701,-31.932846722597258,28.0,0.25520695380983227,45.04817419384886,2.0484897333972185e-08
little,19.0,0.2900763358778626,88.47756469914202,-30.703759551889462,0.0,-2.0,32.17554933877555,-12.987903564739748,51.7614142393373,-25.045842696156164,68.99247105909342,-40.28036536259819,51.7614142393373,-25.045842696156164,68.99247105909342,-40.28036536259819,60.37694264921536,-32.66310402937718,28.0,0.16884787090672404,44.53053279638128,2.0946288259438006e-08
little,19.5,0.29770992366412213,87.9888076581444,-31.716199898398266,0.0,-2.0,32.07918843330704,-13.266129302488057,51.48788638325347,-25.607216932342453,68.4255844282288,-41.167242155241,51.48788638325347,-25.607216932342453,68.4255844282288,-41.167242155241,59.956735405741135,-33.387229543791726,28.0,0.08183424991573673,44.01603924613306,2.143290345202331e-08
